0 1:1.000000 2:0.666000 3:0.489796 4:0.319247 
0 1:0.000000 2:0.036000 3:0.299937 4:0.436651 
0 1:1.000000 2:0.778000 3:-0.010048 4:0.019608 
0 1:1.000000 2:0.792000 3:-0.014283 4:0.035261 
0 1:1.000000 2:0.724000 3:-0.010048 4:0.016667 
0 1:0.000000 2:0.550000 3:-0.010048 4:0.016949 
0 1:1.000000 2:0.580000 3:-0.010048 4:0.017241 
1 1:1.000000 2:0.400000 3:0.373143 4:0.205578 
0 1:1.000000 2:0.546000 3:-0.014283 4:0.033730 
0 1:0.000000 2:0.136000 3:0.411025 4:0.855452 
0 1:1.000000 2:0.428000 3:0.659837 4:0.142857 
0 1:0.000000 2:0.140000 3:-0.147894 4:0.208378 
0 1:1.000000 2:0.710000 3:0.461809 4:0.264286 
0 1:1.000000 2:0.760000 3:-0.010048 4:0.016129 
0 1:0.000000 2:0.164000 3:-0.520853 4:0.210913 
0 1:1.000000 2:0.476000 3:0.461809 4:0.144231 
0 1:0.000000 2:0.186000 3:-0.481673 4:0.092818 
0 1:0.000000 2:0.048000 3:-0.133968 4:0.738174 
0 1:0.000000 2:0.188000 3:-0.380798 4:0.295668 
0 1:1.000000 2:0.612000 3:0.223763 4:0.081159 
0 1:0.000000 2:0.356000 3:-0.679934 4:0.010204 
0 1:1.000000 2:0.890000 3:-0.010048 4:0.012048 
0 1:0.000000 2:0.386000 3:-0.728420 4:0.021062 
1 1:1.000000 2:0.284000 3:1.000000 4:1.557724 
0 1:1.000000 2:0.890000 3:-0.010048 4:0.013699 
0 1:0.000000 2:0.358000 3:-0.530612 4:0.046542 
0 1:0.000000 2:0.134000 3:-0.288662 4:0.138995 
0 1:0.000000 2:0.178000 3:-0.158046 4:0.137092 
0 1:0.000000 2:0.088000 3:0.201462 4:0.333682 
0 1:1.000000 2:0.802000 3:-0.010048 4:0.012821 
0 1:1.000000 2:0.872000 3:-0.010048 4:0.013333 
0 1:1.000000 2:0.800000 3:-0.010048 4:0.013514 
0 1:0.000000 2:0.088000 3:-0.380798 4:0.628999 
0 1:1.000000 2:0.850000 3:-0.010048 4:0.012346 
0 1:0.000000 2:0.124000 3:-0.354684 4:0.309046 
0 1:1.000000 2:0.822000 3:-0.010048 4:0.011905 
0 1:1.000000 2:0.888000 3:-0.010048 4:0.011628 
0 1:1.000000 2:0.390000 3:-0.010048 4:0.033333 
0 1:1.000000 2:0.898000 3:-0.010048 4:0.043478 
0 1:0.000000 2:0.252000 3:-0.603671 4:0.036563 
0 1:0.000000 2:0.026000 3:-0.210937 4:0.870403 
0 1:1.000000 2:0.434000 3:-0.010048 4:0.034483 
0 1:0.000000 2:0.052000 3:-0.137744 4:1.239610 
0 1:0.000000 2:0.040000 3:0.043473 4:1.480533 
0 1:0.000000 2:0.182000 3:-0.408308 4:0.080471 
0 1:1.000000 2:0.672000 3:-0.010048 4:0.038462 
0 1:1.000000 2:0.596000 3:-0.014283 4:0.072258 
0 1:0.000000 2:0.206000 3:-0.726906 4:0.091923 
0 1:1.000000 2:0.890000 3:-0.010048 4:0.041667 
0 1:1.000000 2:0.820000 3:-0.010048 4:0.052632 
0 1:1.000000 2:0.638000 3:-0.014283 4:0.069264 
0 1:1.000000 2:0.244000 3:-0.020408 4:0.100527 
0 1:1.000000 2:0.748000 3:-0.014283 4:0.063158 
0 1:1.000000 2:0.814000 3:-0.010048 4:0.062500 
0 1:1.000000 2:0.664000 3:-0.010048 4:0.058824 
0 1:1.000000 2:0.586000 3:-0.014283 4:0.067320 
0 1:0.000000 2:0.424000 3:-0.014283 4:0.060105 
0 1:0.500000 2:0.402000 3:-0.603671 4:0.032627 
0 1:0.000000 2:0.066000 3:-0.461195 4:0.213596 
0 1:1.000000 2:0.474000 3:-0.017583 4:0.093159 
0 1:0.000000 2:0.502000 3:-0.966465 4:0.020526 
0 1:1.000000 2:0.818000 3:-0.014283 4:0.039352 
0 1:1.000000 2:0.640000 3:-0.010048 4:0.021277 
0 1:0.000000 2:0.156000 3:-0.027430 4:0.248893 
0 1:0.000000 2:0.182000 3:0.319728 4:0.251033 
0 1:1.000000 2:0.342000 3:0.959231 4:0.738095 
0 1:0.000000 2:0.128000 3:-0.497249 4:0.247947 
0 1:1.000000 2:0.838000 3:-0.010048 4:0.022222 
0 1:0.000000 2:0.016000 3:0.214673 4:3.904940 
0 1:0.500000 2:0.314000 3:0.536058 4:0.451479 
0 1:0.000000 2:0.030000 3:0.188254 4:1.087587 
0 1:0.000000 2:0.084000 3:0.188849 4:1.169573 
0 1:0.000000 2:0.220000 3:-0.017583 4:0.063093 
0 1:0.500000 2:0.324000 3:0.324895 4:0.083333 
0 1:0.000000 2:0.168000 3:-0.799034 4:0.037393 
0 1:1.000000 2:0.820000 3:-0.014283 4:0.038889 
0 1:0.500000 2:0.548000 3:-0.344991 4:0.010989 
0 1:0.000000 2:0.124000 3:-0.481673 4:0.107022 
0 1:1.000000 2:0.442000 3:-0.010048 4:0.025641 
0 1:1.000000 2:0.808000 3:-0.014283 4:0.038511 
0 1:0.500000 2:0.556000 3:-0.360544 4:0.110398 
0 1:1.000000 2:0.880000 3:-0.010048 4:0.027027 
0 1:0.000000 2:0.388000 3:-0.010048 4:0.027778 
0 1:1.000000 2:0.868000 3:-0.010048 4:0.028571 
0 1:1.000000 2:0.766000 3:-0.010048 4:0.029412 
0 1:1.000000 2:0.410000 3:0.373143 4:0.558081 
0 1:0.000000 2:0.246000 3:-0.022937 4:0.122878 
0 1:0.000000 2:0.532000 3:-0.663556 4:0.010989 
0 1:0.000000 2:0.168000 3:-0.703798 4:0.021905 
0 1:1.000000 2:0.472000 3:0.410609 4:0.162500 
0 1:0.000000 2:0.286000 3:-0.663556 4:0.010101 
0 1:0.000000 2:0.058000 3:0.037128 4:0.853124 
0 1:0.000000 2:0.194000 3:0.017682 4:0.088886 
0 1:1.000000 2:0.768000 3:0.014363 4:0.051795 
0 1:1.000000 2:0.504000 3:0.493137 4:0.512658 
0 1:0.000000 2:0.394000 3:0.253750 4:0.086354 
0 1:1.000000 2:0.532000 3:0.253750 4:0.143478 
0 1:1.000000 2:0.810000 3:0.017682 4:0.063934 
1 1:1.000000 2:0.284000 3:0.607073 4:0.577425 
0 1:1.000000 2:0.718000 3:0.010105 4:0.015152 
0 1:1.000000 2:0.666000 3:0.010105 4:0.015385 
0 1:0.000000 2:0.036000 3:-0.467279 4:1.153566 
0 1:1.000000 2:0.778000 3:0.010105 4:0.015873 
0 1:1.000000 2:0.792000 3:0.010105 4:0.016129 
0 1:1.000000 2:0.724000 3:0.010105 4:0.016393 
0 1:0.000000 2:0.550000 3:-0.663556 4:0.010204 
0 1:1.000000 2:0.580000 3:0.410609 4:0.195523 
1 1:1.000000 2:0.400000 3:0.493137 4:0.124098 
0 1:1.000000 2:0.546000 3:0.014363 4:0.076065 
0 1:0.000000 2:0.136000 3:-0.464491 4:0.223600 
0 1:1.000000 2:0.428000 3:0.010105 4:0.017857 
0 1:0.000000 2:0.140000 3:-0.492556 4:0.098743 
0 1:1.000000 2:0.710000 3:0.014363 4:0.042909 
0 1:1.000000 2:0.760000 3:0.014363 4:0.046646 
0 1:0.000000 2:0.164000 3:-0.436813 4:0.212735 
0 1:1.000000 2:0.476000 3:0.253750 4:0.102941 
0 1:0.000000 2:0.186000 3:-0.539079 4:0.136407 
0 1:0.000000 2:0.048000 3:-0.427056 4:0.419258 
0 1:0.000000 2:0.188000 3:-0.178782 4:0.084893 
0 1:1.000000 2:0.612000 3:0.010105 4:0.012048 
0 1:0.000000 2:0.356000 3:-0.943185 4:0.020753 
0 1:1.000000 2:0.890000 3:0.010105 4:0.012346 
0 1:0.000000 2:0.386000 3:0.010105 4:0.012500 
1 1:1.000000 2:0.284000 3:0.493137 4:0.152027 
0 1:1.000000 2:0.890000 3:0.014363 4:0.035548 
0 1:0.000000 2:0.358000 3:-0.375245 4:0.041714 
0 1:0.000000 2:0.134000 3:-0.834609 4:0.046328 
0 1:0.000000 2:0.178000 3:-0.366473 4:0.121679 
0 1:0.000000 2:0.088000 3:-0.319705 4:0.447480 
0 1:1.000000 2:0.802000 3:0.010105 4:0.013699 
0 1:1.000000 2:0.872000 3:0.010105 4:0.013889 
0 1:1.000000 2:0.800000 3:0.014363 4:0.037340 
0 1:0.000000 2:0.088000 3:-0.085489 4:0.261035 
0 1:1.000000 2:0.850000 3:0.010105 4:0.014286 
0 1:0.000000 2:0.124000 3:0.017682 4:0.128443 
0 1:1.000000 2:0.822000 3:0.010105 4:0.014493 
0 1:1.000000 2:0.888000 3:0.010105 4:0.033333 
0 1:1.000000 2:0.390000 3:0.971911 4:0.253968 
0 1:1.000000 2:0.898000 3:0.010105 4:0.047619 
0 1:0.000000 2:0.252000 3:-0.588026 4:0.169732 
0 1:0.000000 2:0.026000 3:0.285833 4:1.254647 
0 1:1.000000 2:0.434000 3:0.017682 4:0.106349 
0 1:0.000000 2:0.052000 3:0.223944 4:0.593474 
0 1:0.000000 2:0.040000 3:-0.036735 4:0.725145 
0 1:0.000000 2:0.182000 3:-0.115718 4:0.238378 
0 1:1.000000 2:0.672000 3:0.971911 4:0.366667 
0 1:1.000000 2:0.596000 3:0.010105 4:0.041667 
0 1:0.000000 2:0.206000 3:-0.225024 4:0.024786 
0 1:1.000000 2:0.890000 3:0.010105 4:0.040000 
0 1:1.000000 2:0.820000 3:0.010105 4:0.037037 
0 1:1.000000 2:0.638000 3:0.014363 4:0.055759 
0 1:1.000000 2:0.244000 3:1.000000 4:0.438095 
0 1:1.000000 2:0.748000 3:0.014363 4:0.048199 
0 1:1.000000 2:0.814000 3:0.010105 4:0.030303 
0 1:1.000000 2:0.664000 3:0.010105 4:0.029412 
0 1:1.000000 2:0.586000 3:0.330613 4:0.346025 
0 1:0.000000 2:0.424000 3:-0.768173 4:0.049407 
0 1:0.500000 2:0.402000 3:0.493137 4:0.150000 
0 1:0.000000 2:0.066000 3:-0.066005 4:1.181923 
0 1:1.000000 2:0.474000 3:0.346935 4:0.076923 
0 1:0.000000 2:0.502000 3:-0.464411 4:0.037665 
0 1:1.000000 2:0.818000 3:0.010105 4:0.026316 
0 1:1.000000 2:0.640000 3:0.010105 4:0.025641 
0 1:0.000000 2:0.156000 3:-0.745802 4:0.104809 
0 1:0.000000 2:0.182000 3:-0.150503 4:0.121604 
0 1:1.000000 2:0.342000 3:0.971911 4:1.333333 
0 1:0.000000 2:0.128000 3:-0.539079 4:0.100984 
0 1:1.000000 2:0.838000 3:0.010105 4:0.023810 
0 1:0.000000 2:0.016000 3:0.375365 4:3.675608 
0 1:0.500000 2:0.314000 3:-0.150503 4:0.121784 
0 1:0.000000 2:0.030000 3:0.061147 4:1.240885 
0 1:0.000000 2:0.084000 3:0.145228 4:0.281711 
0 1:0.000000 2:0.220000 3:-0.235121 4:0.165966 
0 1:0.500000 2:0.324000 3:0.533602 4:0.284077 
0 1:0.000000 2:0.168000 3:-0.217421 4:0.223393 
0 1:1.000000 2:0.820000 3:0.010105 4:0.020833 
0 1:0.500000 2:0.548000 3:-0.321529 4:0.097405 
0 1:0.000000 2:0.124000 3:0.029648 4:1.692800 
0 1:1.000000 2:0.442000 3:1.000000 4:1.400000 
0 1:1.000000 2:0.808000 3:0.014363 4:0.062195 
0 1:0.500000 2:0.556000 3:-0.326725 4:0.011364 
0 1:1.000000 2:0.880000 3:0.010105 4:0.020000 
0 1:0.000000 2:0.388000 3:-1.005635 4:0.050579 
0 1:1.000000 2:0.868000 3:0.010105 4:0.017544 
0 1:1.000000 2:0.766000 3:0.014363 4:0.032292 
0 1:1.000000 2:0.410000 3:0.607073 4:0.393541 
0 1:0.000000 2:0.246000 3:-1.417293 4:0.081906 
0 1:0.000000 2:0.532000 3:-0.256917 4:0.011236 
0 1:0.000000 2:0.168000 3:-0.036557 4:0.317248 
0 1:1.000000 2:0.472000 3:0.323843 4:0.105402 
0 1:0.000000 2:0.286000 3:-0.521801 4:0.051244 
0 1:0.000000 2:0.058000 3:0.446030 4:1.422552 
0 1:0.000000 2:0.194000 3:-0.025447 4:0.048556 
0 1:1.000000 2:0.768000 3:-0.014542 4:0.014925 
0 1:1.000000 2:0.504000 3:0.298760 4:0.650259 
0 1:0.000000 2:0.394000 3:-0.020671 4:0.032928 
0 1:1.000000 2:0.532000 3:0.227832 4:0.066667 
0 1:1.000000 2:0.810000 3:-0.014542 4:0.015625 
1 1:1.000000 2:0.284000 3:1.000000 4:1.651227 
0 1:1.000000 2:0.718000 3:-0.014542 4:0.016129 
0 1:1.000000 2:0.666000 3:0.323843 4:0.349727 
0 1:0.000000 2:0.036000 3:0.074962 4:1.528634 
0 1:1.000000 2:0.778000 3:-0.020671 4:0.033333 
0 1:1.000000 2:0.792000 3:-0.014542 4:0.016949 
0 1:1.000000 2:0.724000 3:-0.025447 4:0.057305 
0 1:0.000000 2:0.550000 3:-0.449558 4:0.037269 
0 1:1.000000 2:0.580000 3:-0.014542 4:0.017544 
1 1:1.000000 2:0.400000 3:-0.014542 4:0.017857 
0 1:1.000000 2:0.546000 3:0.115924 4:0.112338 
0 1:0.000000 2:0.136000 3:-0.512287 4:0.092946 
0 1:1.000000 2:0.428000 3:0.257294 4:0.294509 
0 1:0.000000 2:0.140000 3:-0.309346 4:0.189507 
0 1:1.000000 2:0.710000 3:0.257294 4:0.193408 
0 1:1.000000 2:0.760000 3:-0.014542 4:0.019608 
0 1:0.000000 2:0.164000 3:-0.039698 4:0.213251 
0 1:1.000000 2:0.476000 3:0.323843 4:0.211765 
0 1:0.000000 2:0.186000 3:-0.014542 4:0.011905 
0 1:0.000000 2:0.048000 3:0.002631 4:0.836622 
0 1:0.000000 2:0.188000 3:-0.020671 4:0.029905 
0 1:1.000000 2:0.612000 3:0.323843 4:0.137195 
0 1:0.000000 2:0.356000 3:-0.166817 4:0.035254 
0 1:1.000000 2:0.890000 3:-0.014542 4:0.014286 
0 1:0.000000 2:0.386000 3:-0.014542 4:0.012658 
1 1:1.000000 2:0.284000 3:0.668357 4:0.533333 
0 1:1.000000 2:0.890000 3:-0.014542 4:0.012987 
0 1:0.000000 2:0.358000 3:-0.499292 4:0.010638 
0 1:0.000000 2:0.134000 3:0.257294 4:1.053333 
0 1:0.000000 2:0.178000 3:-0.544290 4:0.102299 
0 1:0.000000 2:0.088000 3:-0.309346 4:0.194153 
0 1:1.000000 2:0.802000 3:-0.020671 4:0.038089 
0 1:1.000000 2:0.872000 3:-0.014542 4:0.013889 
0 1:1.000000 2:0.800000 3:-0.014542 4:0.014085 
0 1:0.000000 2:0.088000 3:-0.138103 4:0.266267 
0 1:1.000000 2:0.850000 3:-0.014542 4:0.012821 
0 1:0.000000 2:0.124000 3:-0.220454 4:0.213904 
0 1:1.000000 2:0.822000 3:-0.014542 4:0.012346 
0 1:1.000000 2:0.888000 3:-0.014542 4:0.034483 
0 1:1.000000 2:0.390000 3:0.323843 4:0.518519 
0 1:1.000000 2:0.898000 3:-0.014542 4:0.035714 
0 1:0.000000 2:0.252000 3:-0.025447 4:0.070398 
0 1:0.000000 2:0.026000 3:-0.042100 4:1.878597 
0 1:1.000000 2:0.434000 3:0.115924 4:0.114405 
0 1:0.000000 2:0.052000 3:-0.127642 4:0.290381 
0 1:0.000000 2:0.040000 3:-0.308303 4:0.732151 
0 1:0.000000 2:0.182000 3:-0.036557 4:1.110936 
0 1:1.000000 2:0.672000 3:0.216597 4:0.168254 
0 1:1.000000 2:0.596000 3:0.470207 4:0.111111 
0 1:0.000000 2:0.206000 3:-0.308187 4:0.085255 
0 1:1.000000 2:0.890000 3:-0.014542 4:0.045455 
0 1:1.000000 2:0.820000 3:-0.020671 4:0.091093 
0 1:1.000000 2:0.638000 3:-0.014542 4:0.058824 
0 1:1.000000 2:0.244000 3:0.462729 4:0.295900 
0 1:1.000000 2:0.748000 3:-0.014542 4:0.050000 
0 1:1.000000 2:0.814000 3:-0.020671 4:0.076832 
0 1:1.000000 2:0.664000 3:-0.020671 4:0.038158 
0 1:1.000000 2:0.586000 3:-0.025447 4:0.066241 
0 1:0.000000 2:0.424000 3:-0.873669 4:0.031055 
0 1:0.500000 2:0.402000 3:-0.025447 4:0.121855 
0 1:0.000000 2:0.066000 3:0.054820 4:0.271242 
0 1:1.000000 2:0.474000 3:-0.020671 4:0.059247 
0 1:0.000000 2:0.502000 3:-0.499292 4:0.010101 
0 1:1.000000 2:0.818000 3:-0.014542 4:0.021739 
0 1:1.000000 2:0.640000 3:-0.014542 4:0.022222 
0 1:0.000000 2:0.156000 3:-0.029536 4:0.104149 
0 1:0.000000 2:0.182000 3:-0.365151 4:0.093795 
0 1:1.000000 2:0.342000 3:0.668357 4:1.166667 
0 1:0.000000 2:0.128000 3:-0.036557 4:0.379686 
0 1:1.000000 2:0.838000 3:-0.014542 4:0.023256 
0 1:0.000000 2:0.016000 3:-0.414345 4:1.889744 
0 1:0.500000 2:0.314000 3:-0.143847 4:0.172640 
0 1:0.000000 2:0.030000 3:-0.196639 4:1.855099 
0 1:0.000000 2:0.084000 3:-0.336385 4:0.362619 
0 1:0.000000 2:0.220000 3:-0.152602 4:0.075129 
0 1:0.500000 2:0.324000 3:0.323843 4:0.138095 
0 1:0.000000 2:0.168000 3:-0.036557 4:0.210050 
0 1:1.000000 2:0.820000 3:-0.014542 4:0.026316 
0 1:0.500000 2:0.548000 3:-0.014542 4:0.027027 
0 1:0.000000 2:0.124000 3:-0.060784 4:0.433143 
0 1:1.000000 2:0.442000 3:0.470207 4:0.166667 
0 1:1.000000 2:0.808000 3:-0.025447 4:0.082286 
0 1:0.500000 2:0.556000 3:-0.449558 4:0.033105 
0 1:1.000000 2:0.880000 3:-0.014542 4:0.029412 
0 1:0.000000 2:0.388000 3:-0.590928 4:0.035562 
0 1:1.000000 2:0.868000 3:-0.014542 4:0.030303 
0 1:1.000000 2:0.766000 3:-0.014542 4:0.031250 
0 1:1.000000 2:0.410000 3:-0.014542 4:0.032258 
0 1:0.000000 2:0.246000 3:-0.152602 4:0.072104 
0 1:0.000000 2:0.532000 3:-0.190155 4:0.061175 
0 1:0.000000 2:0.168000 3:-0.322108 4:0.090613 
0 1:1.000000 2:0.472000 3:0.377472 4:0.279670 
0 1:0.000000 2:0.286000 3:-0.322108 4:0.076910 
0 1:0.000000 2:0.058000 3:-0.203713 4:0.492166 
0 1:0.000000 2:0.194000 3:-0.190155 4:0.042767 
0 1:1.000000 2:0.768000 3:0.053525 4:0.015873 
0 1:1.000000 2:0.504000 3:0.076081 4:0.063748 
0 1:0.000000 2:0.394000 3:-0.615876 4:0.033625 
0 1:1.000000 2:0.532000 3:0.421902 4:0.216393 
0 1:1.000000 2:0.810000 3:0.053525 4:0.016667 
1 1:1.000000 2:0.284000 3:1.000000 4:1.975866 
0 1:1.000000 2:0.718000 3:0.053525 4:0.016949 
0 1:1.000000 2:0.666000 3:0.053525 4:0.017241 
0 1:0.000000 2:0.036000 3:-0.191549 4:1.370466 
0 1:1.000000 2:0.778000 3:0.053525 4:0.017857 
0 1:1.000000 2:0.792000 3:0.053525 4:0.018182 
0 1:1.000000 2:0.724000 3:0.053525 4:0.018519 
0 1:0.000000 2:0.550000 3:-0.766394 4:0.116957 
0 1:1.000000 2:0.580000 3:0.053525 4:0.018868 
1 1:1.000000 2:0.400000 3:0.540114 4:0.500000 
0 1:1.000000 2:0.546000 3:0.248991 4:0.162088 
0 1:0.000000 2:0.136000 3:-0.086280 4:0.194081 
0 1:1.000000 2:0.428000 3:0.421902 4:0.346667 
0 1:0.000000 2:0.140000 3:-0.043643 4:0.298370 
0 1:1.000000 2:0.710000 3:0.053525 4:0.020000 
0 1:1.000000 2:0.760000 3:0.053525 4:0.020408 
0 1:0.000000 2:0.164000 3:-0.110645 4:0.266028 
0 1:1.000000 2:0.476000 3:0.076081 4:0.043561 
0 1:0.000000 2:0.186000 3:-0.757783 4:0.031595 
0 1:0.000000 2:0.048000 3:-0.184662 4:0.759656 
0 1:0.000000 2:0.188000 3:-0.190155 4:0.052302 
0 1:1.000000 2:0.612000 3:0.053525 4:0.014085 
0 1:0.000000 2:0.356000 3:-0.473969 4:0.055439 
0 1:1.000000 2:0.890000 3:0.076081 4:0.041291 
0 1:0.000000 2:0.386000 3:-0.884769 4:0.074728 
1 1:1.000000 2:0.284000 3:0.076081 4:0.028083 
0 1:1.000000 2:0.890000 3:0.053525 4:0.012987 
0 1:0.000000 2:0.358000 3:-0.477042 4:0.137847 
0 1:0.000000 2:0.134000 3:-0.190155 4:0.073018 
0 1:0.000000 2:0.178000 3:0.093659 4:0.277493 
0 1:0.000000 2:0.088000 3:-0.082058 4:0.384232 
0 1:1.000000 2:0.802000 3:0.076081 4:0.033306 
0 1:1.000000 2:0.872000 3:0.053525 4:0.013889 
0 1:1.000000 2:0.800000 3:0.053525 4:0.014493 
0 1:0.000000 2:0.088000 3:-0.021415 4:0.211845 
0 1:1.000000 2:0.850000 3:0.076081 4:0.040347 
0 1:0.000000 2:0.124000 3:-0.340043 4:0.262728 
0 1:1.000000 2:0.822000 3:0.053525 4:0.037037 
0 1:1.000000 2:0.888000 3:0.053525 4:0.038462 
0 1:1.000000 2:0.390000 3:0.296819 4:0.090909 
0 1:1.000000 2:0.898000 3:0.053525 4:0.040000 
0 1:0.000000 2:0.252000 3:-0.190155 4:0.054394 
0 1:0.000000 2:0.026000 3:-0.218787 4:1.563551 
0 1:1.000000 2:0.434000 3:0.053525 4:0.043478 
0 1:0.000000 2:0.052000 3:-0.456732 4:0.473849 
0 1:0.000000 2:0.040000 3:0.214876 4:0.882468 
0 1:0.000000 2:0.182000 3:-0.332062 4:0.071050 
0 1:1.000000 2:0.672000 3:0.076081 4:0.074390 
0 1:1.000000 2:0.596000 3:0.248991 4:0.188406 
0 1:0.000000 2:0.206000 3:-0.473969 4:0.036241 
0 1:1.000000 2:0.890000 3:0.053525 4:0.052632 
0 1:1.000000 2:0.820000 3:0.076081 4:0.080100 
0 1:1.000000 2:0.638000 3:0.053525 4:0.066667 
0 1:1.000000 2:0.244000 3:0.899680 4:1.670387 
0 1:1.000000 2:0.748000 3:0.053525 4:0.076923 
0 1:1.000000 2:0.814000 3:0.053525 4:0.062500 
0 1:1.000000 2:0.664000 3:0.053525 4:0.026316 
0 1:1.000000 2:0.586000 3:0.248991 4:0.110360 
0 1:0.000000 2:0.424000 3:-0.385424 4:0.051163 
0 1:0.500000 2:0.402000 3:0.542278 4:1.402172 
0 1:0.000000 2:0.066000 3:0.020338 4:0.424357 
0 1:1.000000 2:0.474000 3:0.053525 4:0.022222 
0 1:0.000000 2:0.502000 3:-0.269741 4:0.032727 
0 1:1.000000 2:0.818000 3:0.076081 4:0.068710 
0 1:1.000000 2:0.640000 3:0.053525 4:0.023810 
0 1:0.000000 2:0.156000 3:-0.255455 4:0.635872 
0 1:0.000000 2:0.182000 3:-0.433179 4:0.083066 
0 1:1.000000 2:0.342000 3:0.053525 4:0.025000 
0 1:0.000000 2:0.128000 3:-0.423150 4:0.112003 
0 1:1.000000 2:0.838000 3:0.053525 4:0.034483 
0 1:0.000000 2:0.016000 3:0.166681 4:1.867563 
0 1:0.500000 2:0.314000 3:-0.138357 4:0.121007 
0 1:0.000000 2:0.030000 3:0.291066 4:1.936864 
0 1:0.000000 2:0.084000 3:0.075346 4:0.306923 
0 1:0.000000 2:0.220000 3:-0.477042 4:0.156110 
0 1:0.500000 2:0.324000 3:0.421902 4:0.233766 
0 1:0.000000 2:0.168000 3:-0.477042 4:0.077850 
0 1:1.000000 2:0.820000 3:0.076081 4:0.070238 
0 1:0.500000 2:0.548000 3:0.296819 4:0.125000 
0 1:0.000000 2:0.124000 3:-0.021415 4:0.787395 
0 1:1.000000 2:0.442000 3:0.296819 4:0.111111 
0 1:1.000000 2:0.808000 3:0.076081 4:0.046956 
0 1:0.500000 2:0.556000 3:-0.189770 4:0.012500 
0 1:1.000000 2:0.880000 3:0.053525 4:0.030303 
0 1:0.000000 2:0.388000 3:-0.433064 4:0.011364 
0 1:1.000000 2:0.868000 3:0.076081 4:0.086806 
0 1:1.000000 2:0.766000 3:0.053525 4:0.032258 
0 1:1.000000 2:0.410000 3:0.053525 4:0.033333 
0 1:0.000000 2:0.246000 3:0.235565 4:0.395992 
